S2-03-02,3,2,10,1,17,15,70,26,67,52,86,500,103,615,100,611,207,817,605,180,5115,2517,1061,,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0.826086957
S2-03-03,3,2,1,1,8,2,3,4,5,3,6,1,4,4,1,4,5,8,3,5,4,7,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-03-04,3,2,5,1,17,15,80,26,67,52,86,100,103,215,100,611,270,813,205,180,5115,,,,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0.695652174
S2-03-13,3,2,10,1,13,12,3,22,23,12,46,1,13,615,100,4,28,5313,601,18,5115,7,120,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.260869565
S2-04-01,3,2,50,1,17,15,70,26,68,52,86,500,103,615,100,611,207,817,205,180,5115,2517,1201,,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0.782608696
S2-04-05,3,2,50,1,17,15,70,26,27,52,86,500,103,615,100,611,270,817,601,180,1115,2517,521,,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0.782608696
S2-04-07,3,2,10,1,17,15,70,26,67,52,86,100,103,615,100,611,270,817,605,180,1115,2517,1060,,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0.782608696
S2-04-08,3,2,50,1,17,15,70,26,67,12,86,100,103,615,100,611,270,817,605,180,1115,2518,1061,,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0.739130435
S2-04-09,3,2,10,1,17,15,70,26,63,12,86,500,103,215,100,6110,270,410,605,108,1115,2517,161,,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0.565217391
S2-04-10,3,2,50,1,17,15,70,26,67,52,86,500,103,615,100,611,270,817,605,190,5115,2518,5061,,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0.869565217
S2-04-11,3,2,50,1,18,15,70,26,63,52,86,500,103,615,100,611,230,817,705,180,5110,2517,10611,,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0.695652174
S2-04-12,3,2,50,1,17,15,70,26,67,52,86,5,103,615,100,611,270,817,605,180,5115,2517,5061,"subject put 0's in front of their answers in questions 1,2,4",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.913043478
S2-04-16,3,2,5,1,14,15,3,22,23,52,42,100,103,215,100,202,203,413,201,140,1105,2113,1021,,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.304347826
S2-04-17,3,2,50,1,17,15,70,26,67,52,86,500,103,315,100,611,27,817,605,180,5115,2517,5061,,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0.869565217
S2-04-18,3,2,50,1,13,15,70,22,63,52,96,100,103,215,100,611,230,918,201,190,5115,2513,1021,,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0.434782609
S2-05-02,3,2,1,1,13,12,3,22,23,12,42,1,13,211,1,211,23,413,21,14,1111,2113,121,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-09-05,3,2,10,1,13,11,30,22,23,12,42,100,103,211,100,211,230,413,201,140,1111,2113,1021,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.217391304
S2-09-07,3,2,1,1,4,2,3,4,5,3,6,1,4,4,1,4,5,8,3,5,4,7,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-09-08,3,2,7,1,4,2,3,4,5,3,6,1,4,4,1,4,5,8,3,5,4,7,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-09-10,3,2,1,1,4,2,3,4,5,3,6,1,4,4,1,4,5,8,3,5,4,7,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-09-13,3,2,1,1,4,2,3,4,5,3,6,1,4,4,1,4,5,8,3,5,4,7,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-09-14,3,2,1,1,4,2,3,4,5,3,6,1,4,4,1,4,5,8,3,5,4,7,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-09-19,3,2,1,1,4,2,3,4,5,3,6,1,4,4,1,4,5,8,3,5,4,7,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-09-20,3,2,1,1,4,2,3,4,5,3,6,1,4,4,1,4,5,8,3,5,4,7,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-16-01,3,2,5,1,18,15,30,22,23,52,42,500,103,215,100,711,230,413,201,140,5115,2513,1021,,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.391304348
S2-16-05,3,2,5,1,17,15,30,26,67,52,86,100,103,615,100,622,230,817,601,180,5225,2517,5061,,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0.695652174
S2-16-07,3,2,10,1,17,15,70,26,67,52,86,100,103,,100,,,,,,512,,,,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.47826087
S2-16-08,3,2,50,1,17,15,70,26,63,52,46,500,103,615,100,611,270,817,605,180,5115,2517,5061,,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.869565217
S2-16-09,3,2,5,1,17,15,7,26,67,52,86,500,103,615,100,611,270,817,601,180,5115,2517,5061,,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.869565217
S2-16-11,3,2,5,1,17,15,7,26,67,52,86,5,103,615,1,611,27,813,205,18,5115,2517,1021,,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0.608695652
S2-16-14,3,2,1,1,13,15,3,26,59,57,59,1,301,5114,1,116,53,,,,,,,,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217391304
S2-16-15,3,2,10,1,17,15,13,26,,,,100,103,,,,,,,,,,,,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.304347826
S2-16-17,3,2,10,1,17,15,30,22,27,52,56,100,300,651,100,11100,30200,53103,5200,400100,,,,,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.304347826
S2-16-18,3,2,5,1,22,15,12,17,18,12,19,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173913043
S2-16-19,3,2,10,1,13,15,70,26,67,52,86,100,103,615,100,611,270,817,605,180,5115,2517,,,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0.782608696
S2-16-20,3,2,10,1,17,15,70,26,68,52,86,500,103,615,100,611,280,818,605,180,5115,2517,5061,,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.782608696
S2-17-02,3,2,10,1,12,15,30,26,67,52,86,100,103,615,100,611,27,817,610,180,1115,2518,5061,,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0.652173913
S2-17-04,3,2,5,1,18,15,70,26,27,52,86,500,103,615,100,521,230,818,605,180,,,,,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0.565217391
S2-17-05,3,2,5,1,17,15,70,26,67,52,86,100,103,615,100,611,270,817,605,180,5115,2517,5061,,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.869565217
S2-17-06,3,2,50,1,17,15,70,26,68,52,86,100,103,615,100,612,230,817,205,108,1515,2517,1061,,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0.608695652
S2-17-07,3,2,50,1,17,15,70,26,28,52,86,0,103,615,100,611,80,818,605,180,5115,2518,5061,double zero in question 12 no other numner,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0.739130435
S2-17-08,3,2,10,1,13,11,30,22,23,12,42,100,103,211,100,211,230,413,201,140,1111,2113,1021,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.217391304
S2-17-09,3,2,10,1,17,15,70,26,67,12,86,500,103,615,100,611,270,817,601,180,10015,210017,121,,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0.695652174
S2-17-10,3,2,5,1,13,15,80,26,68,52,86,100,103,615,100,,,813,,,1115,2518,1061,,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0.47826087
S2-17-11,3,2,50,1,17,15,,26,67,52,96,500,103,615,100,611,270,917,605,190,5115,2517,5061,,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0.826086957
S2-17-12,3,2,5,1,17,15,70,26,67,52,86,500,103,615,100,611,208,917,605,190,,,,,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.652173913
S2-17-13,3,2,50,1,17,15,70,26,68,52,86,500,103,,100,611,270,817,605,180,51105,2517,5201,,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0.782608696
S2-17-14,3,2,5,1,17,15,70,26,67,52,86,500,103,615,100,611,270,817,605,180,,,,,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.782608696
S2-17-15,3,2,50,1,17,15,70,26,67,52,86,500,103,615,100,611,270,817,605,180,5115,2517,5061,,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.956521739
S2-17-16,3,2,50,1,17,15,70,26,27,12,86,500,103,615,100,611,20,,,,,,,,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0.565217391
S2-17-17,3,2,50,1,17,15,70,26,67,52,86,100,103,615,100,611,270,817,605,180,5115,2517,5061,,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.913043478
S2-17-19,3,2,10,1,17,15,70,26,67,52,86,500,103,615,100,611,270,817,605,180,5115,2517,5061,,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.913043478
S2-18-01,300,200,5,100,310,506,7,602,706,205,,10,310,521,10,126,28,718,65,140,5,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S2-18-02,3,2,10,1,17,15,30,26,63,52,86,100,103,615,100,611,230,417,605,180,1115,2517,5061,,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0.695652174
S2-18-06,3,2,5,1,4,15,7,26,67,52,86,5,1,215,1,611,27,417,65,18,525,2517,561,,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.434782609
S2-18-07,3,2,5,1,4,2,3,4,5,3,6,1,4,4,1,4,5,8,3,5,4,7,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-18-09,3,2,5,1,13,10,15,4,5,3,6,1,4,4,1,4,5,8,3,5,4,7,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-18-10,3,2,1,1,4,2,3,4,5,3,6,1,4,4,1,4,7,8,3,5,4,7,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-18-11,3,2,5,1,17,15,,2,,,,5,13,615,1,611,28,817,65,18,5115,2517,561,,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0.434782609
S2-18-12,3,2,10,1,13,11,30,22,23,12,42,100,103,211,100,211,230,413,201,140,,,,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.217391304
S2-18-13,3,2,50,1,17,15,70,26,67,52,86,500,103,615,100,611,270,817,605,180,5115,2517,5061,,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.956521739
S2-18-15,3,2,10,1,17,15,30,26,67,52,86,500,103,615,100,611,270,917,605,180,5115,2517,5061,,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.869565217
S2-18-16,3,2,1,1,4,2,3,4,5,3,6,1,4,4,1,4,5,8,3,5,4,7,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-18-17,3,2,1,1,4,2,3,4,5,3,6,1,4,4,1,4,5,8,3,5,4,7,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130434783
S2-18-19,3,2,5,1,17,15,70,26,67,52,86,500,103,615,100,611,270,817,605,180,5,,,,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.782608696
S2-18-20,3,2,50,1,18,15,70,26,67,52,86,500,103,615,100,611,270,817,605,1,,,,,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.739130435
